,CHUNK_ID,CHUNK_START,CHUNK_FINISH,CHUNK_CANDIDATE_ID,CHUNK_LEN
979,252,1,34,67,33
980,252,1,34,67,33
981,252,1,34,67,33
982,252,1,34,67,33
983,252,1,34,67,33
984,252,1,34,67,33
985,252,1,34,67,33
986,252,1,34,67,33
987,252,1,34,67,33
988,252,1,34,67,33
989,252,1,34,67,33
990,252,1,34,67,33
991,252,1,34,67,33
992,252,1,34,67,33
993,252,1,34,67,33
994,252,1,34,67,33
995,252,1,34,67,33
996,252,1,34,67,33
997,252,1,34,67,33
998,252,1,34,67,33
999,252,1,34,67,33
1000,252,1,34,67,33
1001,252,1,34,67,33
1002,252,1,34,67,33
1003,252,1,34,67,33
1004,252,1,34,67,33
1005,253,34,35,629,1
1006,254,0,10,9,10
1007,254,0,10,9,10
1008,254,0,10,9,10
1009,254,0,10,9,10
1010,254,0,10,9,10
1011,254,0,10,9,10
1012,254,0,10,9,10
1013,254,0,10,9,10
1014,254,0,10,9,10
1015,254,0,10,9,10
1016,255,10,11,305,1
1017,256,11,12,330,1
1018,257,12,22,363,10
1019,257,12,22,363,10
1020,257,12,22,363,10
1021,257,12,22,363,10
1022,257,12,22,363,10
1023,257,12,22,363,10
1024,257,12,22,363,10
1025,257,12,22,363,10
1026,257,12,22,363,10
1027,257,12,22,363,10
1028,258,22,34,550,12
1029,258,22,34,550,12
1030,258,22,34,550,12
1031,258,22,34,550,12
1032,258,22,34,550,12
1033,258,22,34,550,12
1034,258,22,34,550,12
1035,258,22,34,550,12
1036,258,22,34,550,12
1037,258,22,34,550,12
1038,258,22,34,550,12
1039,258,22,34,550,12
1040,259,34,35,629,1
1041,260,0,1,0,1
1042,261,1,2,7,1
1043,262,2,3,13,1
1044,263,3,6,20,3
1045,263,3,6,20,3
1046,263,3,6,20,3
1047,264,6,7,27,1
1048,265,0,3,2,3
1049,265,0,3,2,3
1050,265,0,3,2,3
1051,266,3,4,18,1
1052,267,4,5,22,1
1053,268,5,6,25,1
1054,269,6,7,27,1
1055,270,0,1,0,1
1056,271,1,2,14,1
1057,272,2,4,28,2
1058,272,2,4,28,2
1059,273,4,13,58,9
1060,273,4,13,58,9
1061,273,4,13,58,9
1062,273,4,13,58,9
1063,273,4,13,58,9
1064,273,4,13,58,9
1065,273,4,13,58,9
1066,273,4,13,58,9
1067,273,4,13,58,9
1068,274,13,14,104,1
1069,275,0,5,4,5
1070,275,0,5,4,5
1071,275,0,5,4,5
1072,275,0,5,4,5
1073,275,0,5,4,5
1074,276,5,6,60,1
1075,277,6,13,75,7
1076,277,6,13,75,7
1077,277,6,13,75,7
1078,277,6,13,75,7
1079,277,6,13,75,7
1080,277,6,13,75,7
1081,277,6,13,75,7
1082,278,13,14,104,1
1083,279,0,6,5,6
1084,279,0,6,5,6
1085,279,0,6,5,6
1086,279,0,6,5,6
1087,279,0,6,5,6
1088,279,0,6,5,6
1089,280,6,7,69,1
1090,281,7,8,77,1
1091,282,8,10,85,2
1092,282,8,10,85,2
1093,283,10,13,97,3
1094,283,10,13,97,3
1095,283,10,13,97,3
1096,284,13,14,104,1
1097,285,0,1,0,1
1098,286,1,2,9,1
1099,287,2,3,17,1
1100,288,3,4,24,1
1101,289,4,8,33,4
1102,289,4,8,33,4
1103,289,4,8,33,4
1104,289,4,8,33,4
1105,290,8,9,44,1
1106,291,0,1,0,1
1107,292,1,5,12,4
1108,292,1,5,12,4
1109,292,1,5,12,4
1110,292,1,5,12,4
1111,293,5,6,35,1
1112,294,6,7,39,1
1113,295,7,8,42,1
1114,296,8,9,44,1
1115,297,0,1,0,1
1116,298,1,3,16,2
1117,298,1,3,16,2
1118,299,3,4,42,1
1119,300,4,6,55,2
1120,300,4,6,55,2
1121,301,6,7,75,1
1122,302,7,14,90,7
1123,302,7,14,90,7
1124,302,7,14,90,7
1125,302,7,14,90,7
1126,302,7,14,90,7
1127,302,7,14,90,7
1128,302,7,14,90,7
1129,303,14,15,119,1
1130,304,0,3,2,3
1131,304,0,3,2,3
1132,304,0,3,2,3
1133,305,3,4,45,1
1134,306,4,8,61,4
1135,306,4,8,61,4
1136,306,4,8,61,4
1137,306,4,8,61,4
1138,307,8,16,107,8
1139,307,8,16,107,8
1140,307,8,16,107,8
1141,307,8,16,107,8
1142,307,8,16,107,8
1143,307,8,16,107,8
1144,307,8,16,107,8
