,CHUNK_ID,CHUNK_START,CHUNK_FINISH,CHUNK_CANDIDATE_ID,CHUNK_LEN
979,250,1,34,67,33
980,250,1,34,67,33
981,250,1,34,67,33
982,250,1,34,67,33
983,250,1,34,67,33
984,250,1,34,67,33
985,250,1,34,67,33
986,250,1,34,67,33
987,250,1,34,67,33
988,250,1,34,67,33
989,250,1,34,67,33
990,250,1,34,67,33
991,250,1,34,67,33
992,250,1,34,67,33
993,250,1,34,67,33
994,250,1,34,67,33
995,250,1,34,67,33
996,250,1,34,67,33
997,250,1,34,67,33
998,250,1,34,67,33
999,250,1,34,67,33
1000,250,1,34,67,33
1001,250,1,34,67,33
1002,250,1,34,67,33
1003,250,1,34,67,33
1004,250,1,34,67,33
1005,251,34,35,629,1
1006,252,0,10,9,10
1007,252,0,10,9,10
1008,252,0,10,9,10
1009,252,0,10,9,10
1010,252,0,10,9,10
1011,252,0,10,9,10
1012,252,0,10,9,10
1013,252,0,10,9,10
1014,252,0,10,9,10
1015,252,0,10,9,10
1016,253,10,11,305,1
1017,254,11,12,330,1
1018,255,12,22,363,10
1019,255,12,22,363,10
1020,255,12,22,363,10
1021,255,12,22,363,10
1022,255,12,22,363,10
1023,255,12,22,363,10
1024,255,12,22,363,10
1025,255,12,22,363,10
1026,255,12,22,363,10
1027,255,12,22,363,10
1028,256,22,34,550,12
1029,256,22,34,550,12
1030,256,22,34,550,12
1031,256,22,34,550,12
1032,256,22,34,550,12
1033,256,22,34,550,12
1034,256,22,34,550,12
1035,256,22,34,550,12
1036,256,22,34,550,12
1037,256,22,34,550,12
1038,256,22,34,550,12
1039,256,22,34,550,12
1040,257,34,35,629,1
1041,258,0,1,0,1
1042,259,1,2,7,1
1043,260,2,3,13,1
1044,261,3,6,20,3
1045,261,3,6,20,3
1046,261,3,6,20,3
1047,262,6,7,27,1
1048,263,0,3,2,3
1049,263,0,3,2,3
1050,263,0,3,2,3
1051,264,3,4,18,1
1052,265,4,5,22,1
1053,266,5,6,25,1
1054,267,6,7,27,1
1055,268,0,1,0,1
1056,269,1,2,14,1
1057,270,2,4,28,2
1058,270,2,4,28,2
1059,271,4,13,58,9
1060,271,4,13,58,9
1061,271,4,13,58,9
1062,271,4,13,58,9
1063,271,4,13,58,9
1064,271,4,13,58,9
1065,271,4,13,58,9
1066,271,4,13,58,9
1067,271,4,13,58,9
1068,272,13,14,104,1
1069,273,0,5,4,5
1070,273,0,5,4,5
1071,273,0,5,4,5
1072,273,0,5,4,5
1073,273,0,5,4,5
1074,274,5,6,60,1
1075,275,6,13,75,7
1076,275,6,13,75,7
1077,275,6,13,75,7
1078,275,6,13,75,7
1079,275,6,13,75,7
1080,275,6,13,75,7
1081,275,6,13,75,7
1082,276,13,14,104,1
1083,277,0,6,5,6
1084,277,0,6,5,6
1085,277,0,6,5,6
1086,277,0,6,5,6
1087,277,0,6,5,6
1088,277,0,6,5,6
1089,278,6,7,69,1
1090,279,7,8,77,1
1091,280,8,10,85,2
1092,280,8,10,85,2
1093,281,10,13,97,3
1094,281,10,13,97,3
1095,281,10,13,97,3
1096,282,13,14,104,1
1097,283,0,1,0,1
1098,284,1,2,9,1
1099,285,2,3,17,1
1100,286,3,4,24,1
1101,287,4,8,33,4
1102,287,4,8,33,4
1103,287,4,8,33,4
1104,287,4,8,33,4
1105,288,8,9,44,1
1106,289,0,1,0,1
1107,290,1,5,12,4
1108,290,1,5,12,4
1109,290,1,5,12,4
1110,290,1,5,12,4
1111,291,5,6,35,1
1112,292,6,7,39,1
1113,293,7,8,42,1
1114,294,8,9,44,1
1115,295,0,1,0,1
1116,296,1,3,16,2
1117,296,1,3,16,2
1118,297,3,4,42,1
1119,298,4,6,55,2
1120,298,4,6,55,2
1121,299,6,7,75,1
1122,300,7,14,90,7
1123,300,7,14,90,7
1124,300,7,14,90,7
1125,300,7,14,90,7
1126,300,7,14,90,7
1127,300,7,14,90,7
1128,300,7,14,90,7
1129,301,14,15,119,1
1130,302,0,3,2,3
1131,302,0,3,2,3
1132,302,0,3,2,3
1133,303,3,4,45,1
1134,304,4,8,61,4
1135,304,4,8,61,4
1136,304,4,8,61,4
1137,304,4,8,61,4
1138,305,8,16,107,8
1139,305,8,16,107,8
1140,305,8,16,107,8
1141,305,8,16,107,8
1142,305,8,16,107,8
1143,305,8,16,107,8
1144,305,8,16,107,8
